id,createdAt,updatedAt,taxon,referencia,categoria_agrobiodiversidad,subcategoria_agrobiodiversidad,justificacion_subcategoria,comentarios_revision
76592ANGIO,2022-03-03 21:18:09.398+00,2022-03-03 21:18:09.398+00,Lepidium virginicum subsp. menziesii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
76628ANGIO,2022-03-03 21:18:09.4+00,2022-03-03 21:18:09.4+00,Crataegus rosei subsp. parryana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
77095ANGIO,2022-03-03 21:18:09.401+00,2022-03-03 21:18:09.401+00,Eryngium aristulatum subsp. parishii,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
77132ANGIO,2022-03-03 21:18:09.409+00,2022-03-03 21:18:09.409+00,Ipomoea carnea subsp. carnea,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
77144ANGIO,2022-03-03 21:18:09.411+00,2022-03-03 21:18:09.411+00,Diospyros yucatanensis subsp. spectabilis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
77145ANGIO,2022-03-03 21:18:09.413+00,2022-03-03 21:18:09.413+00,Diospyros yucatanensis subsp. yucatanensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78313ANGIO,2022-03-03 21:18:09.414+00,2022-03-03 21:18:09.414+00,Agave asperrima subsp. maderensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78314ANGIO,2022-03-03 21:18:09.416+00,2022-03-03 21:18:09.416+00,Agave asperrima subsp. asperrima,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78315ANGIO,2022-03-03 21:18:09.418+00,2022-03-03 21:18:09.418+00,Agave asperrima subsp. potosiensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78316ANGIO,2022-03-03 21:18:09.42+00,2022-03-03 21:18:09.42+00,Agave asperrima subsp. zarcensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78653ANGIO,2022-03-03 21:18:09.421+00,2022-03-03 21:18:09.421+00,Diospyros aequoris subsp. rekoi,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78654ANGIO,2022-03-03 21:18:09.423+00,2022-03-03 21:18:09.423+00,Diospyros aequoris subsp. martineziana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
226_pendiente,2022-03-03 21:18:10.497+00,2022-03-03 21:18:10.497+00,Mangifera indica,Proyecto GEF,Agrobiodiversidad,Domesticada,,
78655ANGIO,2022-03-03 21:18:09.425+00,2022-03-03 21:18:09.425+00,Diospyros aequoris subsp. balsensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
78656ANGIO,2022-03-03 21:18:09.426+00,2022-03-03 21:18:09.426+00,Diospyros aequoris subsp. chutlensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Pariente Silvestre,,
80094ANGIO,2022-03-03 21:18:09.428+00,2022-03-03 21:18:09.428+00,Phaseolus maculatus subsp. ritensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
80096ANGIO,2022-03-03 21:18:09.43+00,2022-03-03 21:18:09.43+00,Physalis (Rydbergis) philadelphica subsp. philadelphica,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,,,
79238ANGIO,2022-03-03 21:18:09.433+00,2022-03-03 21:18:09.433+00,Zea mays subsp. mays raza Tuxpeño,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79239ANGIO,2022-03-03 21:18:09.435+00,2022-03-03 21:18:09.435+00,Zea mays subsp. mays raza Ancho,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79240ANGIO,2022-03-03 21:18:09.437+00,2022-03-03 21:18:09.437+00,Zea mays subsp. mays raza Apachito,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79241ANGIO,2022-03-03 21:18:09.439+00,2022-03-03 21:18:09.439+00,Zea mays subsp. mays raza Arrocillo Amarillo,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79242ANGIO,2022-03-03 21:18:09.441+00,2022-03-03 21:18:09.441+00,Zea mays subsp. mays raza Azul,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79243ANGIO,2022-03-03 21:18:09.443+00,2022-03-03 21:18:09.443+00,Zea mays subsp. mays raza Bofo,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79244ANGIO,2022-03-03 21:18:09.444+00,2022-03-03 21:18:09.444+00,Zea mays subsp. mays raza Bolita,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79245ANGIO,2022-03-03 21:18:09.447+00,2022-03-03 21:18:09.447+00,Zea mays subsp. mays raza Cacahuacintle,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79246ANGIO,2022-03-03 21:18:09.449+00,2022-03-03 21:18:09.449+00,Zea mays subsp. mays raza Celaya,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79247ANGIO,2022-03-03 21:18:09.451+00,2022-03-03 21:18:09.451+00,Zea mays subsp. mays raza Comiteco,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79248ANGIO,2022-03-03 21:18:09.452+00,2022-03-03 21:18:09.452+00,Zea mays subsp. mays raza Complejo Serrano de Jalisco,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79249ANGIO,2022-03-03 21:18:09.454+00,2022-03-03 21:18:09.454+00,Zea mays subsp. mays raza Conejo,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79250ANGIO,2022-03-03 21:18:09.455+00,2022-03-03 21:18:09.455+00,Zea mays subsp. mays raza Cónico,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79251ANGIO,2022-03-03 21:18:09.457+00,2022-03-03 21:18:09.457+00,Zea mays subsp. mays raza Cónico Norteño,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79252ANGIO,2022-03-03 21:18:09.459+00,2022-03-03 21:18:09.459+00,Zea mays subsp. mays raza Coscomatepec,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79253ANGIO,2022-03-03 21:18:09.462+00,2022-03-03 21:18:09.462+00,Zea mays subsp. mays raza Cristalino de Chihuahua,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79254ANGIO,2022-03-03 21:18:09.464+00,2022-03-03 21:18:09.464+00,Zea mays subsp. mays raza Chalqueño,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79255ANGIO,2022-03-03 21:18:09.465+00,2022-03-03 21:18:09.465+00,Zea mays subsp. mays raza Chapalote,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
227_pendiente,2022-03-03 21:18:10.499+00,2022-03-03 21:18:10.499+00,Maranta arundinacea,Proyecto GEF,Agrobiodiversidad,Semi-domesticada,,
228_pendiente,2022-03-03 21:18:10.501+00,2022-03-03 21:18:10.501+00,Medicago sativa,Proyecto GEF,Agrobiodiversidad,Domesticada,,
79256ANGIO,2022-03-03 21:18:09.467+00,2022-03-03 21:18:09.467+00,Zea mays subsp. mays raza Elotes Occidentales,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79257ANGIO,2022-03-03 21:18:09.469+00,2022-03-03 21:18:09.469+00,Zea mays subsp. mays raza Elotes Cónicos,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79258ANGIO,2022-03-03 21:18:09.47+00,2022-03-03 21:18:09.47+00,Zea mays subsp. mays raza Gordo,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79259ANGIO,2022-03-03 21:18:09.472+00,2022-03-03 21:18:09.472+00,Zea mays subsp. mays raza Harinoso de Ocho,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79260ANGIO,2022-03-03 21:18:09.473+00,2022-03-03 21:18:09.473+00,Zea mays subsp. mays raza Jala,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79261ANGIO,2022-03-03 21:18:09.475+00,2022-03-03 21:18:09.475+00,Zea mays subsp. mays raza Dulce,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79262ANGIO,2022-03-03 21:18:09.476+00,2022-03-03 21:18:09.476+00,Zea mays subsp. mays raza Mushito,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79263ANGIO,2022-03-03 21:18:09.481+00,2022-03-03 21:18:09.481+00,Zea mays subsp. mays raza Nal-tel de Altura,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79264ANGIO,2022-03-03 21:18:09.484+00,2022-03-03 21:18:09.484+00,Zea mays subsp. mays raza Nal-tel,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79265ANGIO,2022-03-03 21:18:09.485+00,2022-03-03 21:18:09.485+00,Zea mays subsp. mays raza Olotillo,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79266ANGIO,2022-03-03 21:18:09.487+00,2022-03-03 21:18:09.487+00,Zea mays subsp. mays raza Olotón,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79267ANGIO,2022-03-03 21:18:09.489+00,2022-03-03 21:18:09.489+00,Zea mays subsp. mays raza Onaveño,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79268ANGIO,2022-03-03 21:18:09.492+00,2022-03-03 21:18:09.492+00,Zea mays subsp. mays raza Palomero de Chihuahua,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79269ANGIO,2022-03-03 21:18:09.494+00,2022-03-03 21:18:09.494+00,Zea mays subsp. mays raza Palomero Toluqueño,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79270ANGIO,2022-03-03 21:18:09.496+00,2022-03-03 21:18:09.496+00,Zea mays subsp. mays raza Pepitilla,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79271ANGIO,2022-03-03 21:18:09.497+00,2022-03-03 21:18:09.497+00,Zea mays subsp. mays raza Ratón,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79272ANGIO,2022-03-03 21:18:09.5+00,2022-03-03 21:18:09.5+00,Zea mays subsp. mays raza Reventador,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79273ANGIO,2022-03-03 21:18:09.502+00,2022-03-03 21:18:09.502+00,Zea mays subsp. mays raza Tablilla de Ocho,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79274ANGIO,2022-03-03 21:18:09.503+00,2022-03-03 21:18:09.503+00,Zea mays subsp. mays raza Tabloncillo,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79275ANGIO,2022-03-03 21:18:09.505+00,2022-03-03 21:18:09.505+00,Zea mays subsp. mays raza Dulcillo del Noroeste,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79276ANGIO,2022-03-03 21:18:09.506+00,2022-03-03 21:18:09.506+00,Zea mays subsp. mays raza Dzit Bacal,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79277ANGIO,2022-03-03 21:18:09.508+00,2022-03-03 21:18:09.508+00,Zea mays subsp. mays raza Elotero de Sinaloa,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
229_pendiente,2022-03-03 21:18:10.503+00,2022-03-03 21:18:10.503+00,Melicoccus oliviformis,Proyecto GEF,Agrobiodiversidad,Silvestre-Domesticada,,
230_pendiente,2022-03-03 21:18:10.505+00,2022-03-03 21:18:10.505+00,Mentha spicata,Proyecto GEF,Agrobiodiversidad,Semi-domesticada,,
79278ANGIO,2022-03-03 21:18:09.509+00,2022-03-03 21:18:09.509+00,Zea mays subsp. mays raza Tabloncillo Perla,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79279ANGIO,2022-03-03 21:18:09.511+00,2022-03-03 21:18:09.511+00,Zea mays subsp. mays raza Tehua,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
79280ANGIO,2022-03-03 21:18:09.513+00,2022-03-03 21:18:09.513+00,Zea mays subsp. mays raza Tepecintle,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,Domesticada,,
