id,createdAt,updatedAt,taxon,estatus,id_valido,taxon_valido,referencia,categoria_agrobiodiversidad,es_parientesilvestre,es_domesticado,es_quelite,comentarios_revision,usuario
58085ORTHO,2023-02-20 05:03:19.244+00,2023-02-20 05:03:19.244+00,Sphenarium mexicanum,Aceptado/Válido,58085ORTHO,Sphenarium mexicanum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58086ORTHO,2023-02-20 05:03:19.322+00,2023-02-20 05:03:19.322+00,Sphenarium purpurascens,Aceptado/Válido,58086ORTHO,Sphenarium purpurascens,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58097ORTHO,2023-02-20 05:03:19.399+00,2023-02-20 05:03:19.399+00,Chromacris colorata,Aceptado/Válido,58097ORTHO,Chromacris colorata,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58100ANGIO,2023-02-20 05:03:19.474+00,2023-02-20 05:03:19.474+00,Euphorbia gaumeri,Aceptado/Válido,58100ANGIO,Euphorbia gaumeri,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58101ANGIO,2023-02-20 05:03:19.557+00,2023-02-20 05:03:19.557+00,Euphorbia sinclairiana,Aceptado/Válido,58101ANGIO,Euphorbia sinclairiana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58108ORTHO,2023-02-20 05:03:19.629+00,2023-02-20 05:03:19.629+00,Taeniopoda auricornis,Aceptado/Válido,58108ORTHO,Taeniopoda auricornis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58109ORTHO,2023-02-20 05:03:19.703+00,2023-02-20 05:03:19.703+00,Taeniopoda bicristata,Aceptado/Válido,58109ORTHO,Taeniopoda bicristata,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58116ANGIO,2023-02-20 05:03:19.775+00,2023-02-20 05:03:19.775+00,Cymbopetalum mayanum,Aceptado/Válido,58116ANGIO,Cymbopetalum mayanum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58122ANGIO,2023-02-20 05:03:19.858+00,2023-02-20 05:03:19.858+00,Diospyros texana,Aceptado/Válido,58122ANGIO,Diospyros texana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58125ANGIO,2023-02-20 05:03:19.933+00,2023-02-20 05:03:19.933+00,Brosimum costaricanum,Aceptado/Válido,58125ANGIO,Brosimum costaricanum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58137ANGIO,2023-02-20 05:03:20.011+00,2023-02-20 05:03:20.011+00,Hamelia patens,Aceptado/Válido,58137ANGIO,Hamelia patens,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58142ANGIO,2023-02-20 05:03:20.087+00,2023-02-20 05:03:20.087+00,Pouteria amygdalina,Aceptado/Válido,58142ANGIO,Pouteria amygdalina,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58143ANGIO,2023-02-20 05:03:20.167+00,2023-02-20 05:03:20.167+00,Pouteria izabalensis,Aceptado/Válido,58143ANGIO,Pouteria izabalensis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58144ANGIO,2023-02-20 05:03:20.246+00,2023-02-20 05:03:20.246+00,Sideroxylon foetidissimum,Aceptado/Válido,58144ANGIO,Sideroxylon foetidissimum,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58152ANGIO,2023-02-20 05:03:20.325+00,2023-02-20 05:03:20.325+00,Casimiroa pringlei,Aceptado/Válido,58152ANGIO,Casimiroa pringlei,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58168ANGIO,2023-02-20 05:03:20.402+00,2023-02-20 05:03:20.402+00,Ziziphus mauritiana,Aceptado/Válido,58168ANGIO,Ziziphus mauritiana,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58173ANGIO,2023-02-20 05:03:20.479+00,2023-02-20 05:03:20.479+00,Cleoserrata speciosa,Aceptado/Válido,58173ANGIO,Cleoserrata speciosa,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58206ANGIO,2023-02-20 05:03:20.549+00,2023-02-20 05:03:20.549+00,Salvia serotina,Aceptado/Válido,58206ANGIO,Salvia serotina,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58218ORTHO,2023-02-20 05:03:20.623+00,2023-02-20 05:03:20.623+00,Conocephalus (Anisoptera) cinereus,Aceptado/Válido,58218ORTHO,Conocephalus (Anisoptera) cinereus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58221ORTHO,2023-02-20 05:03:20.695+00,2023-02-20 05:03:20.695+00,Conocephalus (Anisoptera) ictus,Aceptado/Válido,58221ORTHO,Conocephalus (Anisoptera) ictus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58236ANGIO,2023-02-20 05:03:20.769+00,2023-02-20 05:03:20.769+00,Piper hispidum,Aceptado/Válido,58236ANGIO,Piper hispidum,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58237ANGIO,2023-02-20 05:03:20.851+00,2023-02-20 05:03:20.851+00,Physalis (Rydbergis) angulata,Aceptado/Válido,58237ANGIO,Physalis (Rydbergis) (Angulatae) angulata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58238ANGIO,2023-02-20 05:03:20.93+00,2023-02-20 05:03:20.93+00,Physalis (Rydbergis) cordata,Aceptado/Válido,58238ANGIO,Physalis (Rydbergis) (Epeteiorhiza) cordata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58239ANGIO,2023-02-20 05:03:21.005+00,2023-02-20 05:03:21.005+00,Physalis (Rydbergis) pubescens,Aceptado/Válido,58239ANGIO,Physalis (Rydbergis) (Epeteiorhiza) pubescens,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58241ANGIO,2023-02-20 05:03:21.086+00,2023-02-20 05:03:21.086+00,Physalis (Rydbergis) gracilis,Aceptado/Válido,58241ANGIO,Physalis (Rydbergis) (Lanceolatae) gracilis,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58242ORTHO,2023-02-20 05:03:21.16+00,2023-02-20 05:03:21.16+00,Neoconocephalus triops,Aceptado/Válido,58242ORTHO,Neoconocephalus triops,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58396ORTHO,2023-02-20 05:03:21.777+00,2023-02-20 05:03:21.777+00,Scudderia mexicana,Aceptado/Válido,58396ORTHO,Scudderia mexicana,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58403ORTHO,2023-02-20 05:03:21.874+00,2023-02-20 05:03:21.874+00,Stilpnochlora azteca,Aceptado/Válido,58403ORTHO,Stilpnochlora azteca,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58404ORTHO,2023-02-20 05:03:21.949+00,2023-02-20 05:03:21.949+00,Stilpnochlora quadrata,Aceptado/Válido,58404ORTHO,Stilpnochlora quadrata,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58406ORTHO,2023-02-20 05:03:22.02+00,2023-02-20 05:03:22.02+00,Stilpnochlora thoracica,Aceptado/Válido,58406ORTHO,Stilpnochlora thoracica,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5845PECES,2023-02-20 05:03:22.101+00,2023-02-20 05:03:22.101+00,Acipenser oxyrinchus,Aceptado/Válido,5845PECES,Acipenser oxyrinchus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58479ORTHO,2023-02-20 05:03:22.184+00,2023-02-20 05:03:22.184+00,Gryllus (Gryllus) assimilis,Aceptado/Válido,58479ORTHO,Gryllus (Gryllus) assimilis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5851PECES,2023-02-20 05:03:22.27+00,2023-02-20 05:03:22.27+00,Aetobatus narinari,Aceptado/Válido,5851PECES,Aetobatus narinari,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5858PECES,2023-02-20 05:03:22.346+00,2023-02-20 05:03:22.346+00,Albula nemoptera,Aceptado/Válido,5858PECES,Albula nemoptera,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5859PECES,2023-02-20 05:03:22.424+00,2023-02-20 05:03:22.424+00,Albula vulpes,Aceptado/Válido,5859PECES,Albula vulpes,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5860PECES,2023-02-20 05:03:22.508+00,2023-02-20 05:03:22.508+00,Alectis ciliaris,Aceptado/Válido,5860PECES,Alectis ciliaris,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58680ANGIO,2023-02-20 05:03:22.583+00,2023-02-20 05:03:22.583+00,Phytolacca octandra,Aceptado/Válido,58680ANGIO,Phytolacca octandra,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
5885PECES,2023-02-20 05:03:22.656+00,2023-02-20 05:03:22.656+00,Alopias pelagicus,Aceptado/Válido,5885PECES,Alopias pelagicus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5886PECES,2023-02-20 05:03:22.738+00,2023-02-20 05:03:22.738+00,Alopias superciliosus,Aceptado/Válido,5886PECES,Alopias superciliosus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5887PECES,2023-02-20 05:03:22.819+00,2023-02-20 05:03:22.819+00,Alopias vulpinus,Aceptado/Válido,5887PECES,Alopias vulpinus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5889PECES,2023-02-20 05:03:22.902+00,2023-02-20 05:03:22.902+00,Alphestes immaculatus,Aceptado/Válido,5889PECES,Alphestes immaculatus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5894PECES,2023-02-20 05:03:22.986+00,2023-02-20 05:03:22.986+00,Aluterus scriptus,Aceptado/Válido,5894PECES,Aluterus scriptus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
58998ANGIO,2023-02-20 05:03:23.069+00,2023-02-20 05:03:23.069+00,Annona rensoniana,Aceptado/Válido,58998ANGIO,Annona rensoniana,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
58_pendiente,2023-02-20 05:03:23.144+00,2023-02-20 05:03:23.144+00,Dioscorea sylvatica,,,,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
59016ANGIO,2023-02-20 05:03:23.228+00,2023-02-20 05:03:23.228+00,Eryngium ranunculoides,Aceptado/Válido,59016ANGIO,Eryngium ranunculoides,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
59017ANGIO,2023-02-20 05:03:23.305+00,2023-02-20 05:03:23.305+00,Eryngium subacaule,Aceptado/Válido,59017ANGIO,Eryngium subacaule,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
59081ANGIO,2023-02-20 05:03:23.38+00,2023-02-20 05:03:23.38+00,Begonia minicarpa,Aceptado/Válido,59081ANGIO,Begonia minicarpa,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
59111ORTHO,2023-02-20 05:03:23.451+00,2023-02-20 05:03:23.451+00,Petaloptera zendala,Aceptado/Válido,59111ORTHO,Petaloptera zendala,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5922PECES,2023-02-20 05:03:23.524+00,2023-02-20 05:03:23.524+00,Anchoa hepsetus,Aceptado/Válido,5922PECES,Anchoa hepsetus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5923PECES,2023-02-20 05:03:23.601+00,2023-02-20 05:03:23.601+00,Anchoa ischana,Aceptado/Válido,5923PECES,Anchoa ischana,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5924PECES,2023-02-20 05:03:23.682+00,2023-02-20 05:03:23.682+00,Anchoa lamprotaenia,Aceptado/Válido,5924PECES,Anchoa lamprotaenia,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5927PECES,2023-02-20 05:03:23.754+00,2023-02-20 05:03:23.754+00,Anchoa mitchilli,Aceptado/Válido,5927PECES,Anchoa mitchilli,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5937PECES,2023-02-20 05:03:23.835+00,2023-02-20 05:03:23.835+00,Ancylopsetta dendritica,Aceptado/Válido,5937PECES,Ancylopsetta dendritica,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
59427ANGIO,2023-02-20 05:03:23.914+00,2023-02-20 05:03:23.914+00,Carya illinoinensis,Aceptado/Válido,59427ANGIO,Carya illinoinensis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5944PECES,2023-02-20 05:03:23.991+00,2023-02-20 05:03:23.991+00,Anisotremus interruptus,Aceptado/Válido,5944PECES,Anisotremus interruptus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5946PECES,2023-02-20 05:03:24.07+00,2023-02-20 05:03:24.07+00,Anisotremus surinamensis,Aceptado/Válido,5946PECES,Anisotremus surinamensis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
59487ANGIO,2023-02-20 05:03:24.149+00,2023-02-20 05:03:24.149+00,Salvia eizi-matudae,Aceptado/Válido,59487ANGIO,Salvia eizi-matudae,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
59489ANGIO,2023-02-20 05:03:24.219+00,2023-02-20 05:03:24.219+00,Salvia farinacea,Aceptado/Válido,59489ANGIO,Salvia farinacea,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
59497ANGIO,2023-02-20 05:03:24.307+00,2023-02-20 05:03:24.307+00,Salvia heterotricha,Aceptado/Válido,59497ANGIO,Salvia heterotricha,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
5950PECES,2023-02-20 05:03:24.389+00,2023-02-20 05:03:24.389+00,Anoplopoma fimbria,Aceptado/Válido,5950PECES,Anoplopoma fimbria,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
59545ANGIO,2023-02-20 05:03:24.473+00,2023-02-20 05:03:24.473+00,Salvia unicostata,Aceptado/Válido,59545ANGIO,Salvia unicostata,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
5989PECES,2023-02-20 05:03:24.546+00,2023-02-20 05:03:24.546+00,Apsilus dentatus,Aceptado/Válido,5989PECES,Apsilus dentatus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5995PECES,2023-02-20 05:03:24.622+00,2023-02-20 05:03:24.622+00,Archosargus probatocephalus,Aceptado/Válido,5995PECES,Archosargus probatocephalus,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
5996PECES,2023-02-20 05:03:24.702+00,2023-02-20 05:03:24.702+00,Archosargus rhomboidalis,Aceptado/Válido,5996PECES,Archosargus rhomboidalis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
59_pendiente,2023-02-20 05:03:24.776+00,2023-02-20 05:03:24.776+00,Dioscorea trifida,,,,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
5_pendiente,2023-02-20 05:03:24.855+00,2023-02-20 05:03:24.855+00,Lepidium perfoliatum,,,,"Goettsch, Bárbara, Tania Urquiza-Haas, Patricia Koleff,, et al. 2021. “Extinction Risk of Mesoamerican Crop Wild Relatives.” PLANTS, PEOPLE, PLANET, September, ppp3.10225. https://doi.org/10.1002/ppp3.10225.",Agrobiodiversidad,t,,,,listado-admin
6010PECES,2023-02-20 05:03:24.929+00,2023-02-20 05:03:24.929+00,Ariopsis assimilis,Aceptado/Válido,6010PECES,Ariopsis assimilis,El taxón pertenece a la categoría de Consumo humano en el Catálogo de acuerdo a consulta en Enciclovida.,Agrobiodiversidad,f,,,,listado-admin
